subject,night,condition,type,time_span,feature,data
SS11H,1,Known Alarm,selfreport,last_30min,ss_max_60,1761.523438
SS11H,1,Known Alarm,selfreport,last_30min,ss_max_position,0.0
SS11H,1,Known Alarm,selfreport,last_30min,ss_mean,896.71875
SS11H,1,Known Alarm,selfreport,last_30min,ss_mean_60,1761.523438
SS11H,1,Known Alarm,selfreport,last_30min,ss_median,896.71875
SS11H,1,Known Alarm,selfreport,last_30min,ss_median_60,1761.523438
SS11H,1,Known Alarm,selfreport,last_30min,ss_number,2.0
SS11H,1,Known Alarm,selfreport,last_30min,ss_number_60,1.0
SS11H,1,Known Alarm,selfreport,last_30min,ss_skewness,0.0
SS11H,1,Known Alarm,selfreport,last_30min,ss_skewness_60,0.0
SS11H,1,Known Alarm,selfreport,last_30min,ss_std,1223.0185185734329
SS11H,1,Known Alarm,selfreport,last_hour,ss_max,3561.71875
SS11H,1,Known Alarm,selfreport,last_hour,ss_max_60,3561.71875
SS11H,1,Known Alarm,selfreport,last_hour,ss_max_position,0.0
SS11H,1,Known Alarm,selfreport,last_hour,ss_mean,1796.8164065
SS11H,1,Known Alarm,selfreport,last_hour,ss_mean_60,3561.71875
SS11H,1,Known Alarm,selfreport,last_hour,ss_median,1796.8164065
SS11H,1,Known Alarm,selfreport,last_hour,ss_median_60,3561.71875
SS11H,1,Known Alarm,selfreport,last_hour,ss_number,2.0
SS11H,1,Known Alarm,selfreport,last_hour,ss_number_60,1.0
SS11H,1,Known Alarm,selfreport,last_hour,ss_skewness,-2.602131897679351e-16
SS11H,1,Known Alarm,selfreport,last_hour,ss_skewness_60,0.0
SS11H,1,Known Alarm,selfreport,last_hour,ss_std,2495.948830441759
SS11H,1,Known Alarm,selfreport,total,ss_max,86495.84961
SS11H,1,Known Alarm,selfreport,total,ss_max_60,86495.84961
SS11H,1,Known Alarm,selfreport,total,ss_max_position,0.22041349943243244
SS11H,1,Known Alarm,selfreport,total,ss_mean,2085.2916789056603
SS11H,1,Known Alarm,selfreport,total,ss_mean_60,3552.192225225807
SS11H,1,Known Alarm,selfreport,total,ss_median,188.320312
SS11H,1,Known Alarm,selfreport,total,ss_median_60,614.375
SS11H,1,Known Alarm,selfreport,total,ss_number,53.0
SS11H,1,Known Alarm,selfreport,total,ss_number_60,31.0
SS11H,1,Known Alarm,selfreport,total,ss_skewness,7.031234803184201
SS11H,1,Known Alarm,selfreport,total,ss_skewness_60,5.27097312101444
SS11H,1,Known Alarm,selfreport,total,ss_std,11840.182218233636
SS11H,1,Known Alarm,selfreport,total,ss_std_60,15415.546875739305
SS21A,0,Known Alarm,imu,last_30min,ss_max,794.140625
SS21A,0,Known Alarm,imu,last_30min,ss_max_60,794.140625
SS21A,0,Known Alarm,imu,last_30min,ss_max_position,0.5447729209486517
SS21A,0,Known Alarm,imu,last_30min,ss_mean,432.578125
SS21A,0,Known Alarm,imu,last_30min,ss_mean_60,574.5963543333334
SS21A,0,Known Alarm,imu,last_30min,ss_median,464.82421899999997
SS21A,0,Known Alarm,imu,last_30min,ss_median_60,507.226563
SS21A,0,Known Alarm,imu,last_30min,ss_number,4.0
SS21A,0,Known Alarm,imu,last_30min,ss_number_60,3.0
SS21A,0,Known Alarm,imu,last_30min,ss_skewness,-0.3308843233764246
SS21A,0,Known Alarm,imu,last_30min,ss_skewness_60,0.5593548728342294
SS21A,0,Known Alarm,imu,last_30min,ss_std,325.5383117662854
SS21A,0,Known Alarm,imu,last_30min,ss_std_60,194.80175528884047
SS21A,0,Known Alarm,imu,last_hour,ss_max,794.648437
SS21A,0,Known Alarm,imu,last_hour,ss_max_60,794.648437
SS21A,0,Known Alarm,imu,last_hour,ss_max_position,0.7723002720867103
SS21A,0,Known Alarm,imu,last_hour,ss_mean,349.7031249
SS21A,0,Known Alarm,imu,last_hour,ss_mean_60,435.75195299999996
SS21A,0,Known Alarm,imu,last_hour,ss_median,279.47265600000003
SS21A,0,Known Alarm,imu,last_hour,ss_median_60,449.58984350000003
SS21A,0,Known Alarm,imu,last_hour,ss_number,10.0
SS21A,0,Known Alarm,imu,last_hour,ss_number_60,8.0
SS21A,0,Known Alarm,imu,last_hour,ss_skewness,0.2748646081816438
SS21A,0,Known Alarm,imu,last_hour,ss_skewness_60,-0.039795960923373876
SS21A,0,Known Alarm,imu,last_hour,ss_std,318.30936192690905
SS21A,0,Known Alarm,imu,last_hour,ss_std_60,296.5783684844866
SS21A,0,Known Alarm,imu,total,ss_max,2732.460937
SS21A,0,Known Alarm,imu,total,ss_max_60,2732.460937
SS21A,0,Known Alarm,imu,total,ss_max_position,0.7347095991035857
SS21A,0,Known Alarm,imu,total,ss_mean,528.4095981964285
SS21A,0,Known Alarm,imu,total,ss_mean_60,654.1536458222222
SS21A,0,Known Alarm,imu,total,ss_median,249.5117185
SS21A,0,Known Alarm,imu,total,ss_median_60,422.929688
SS21A,0,Known Alarm,imu,total,ss_number,56.0
SS21A,0,Known Alarm,imu,total,ss_number_60,45.0
SS21A,0,Known Alarm,imu,total,ss_skewness,1.9822911245586674
SS21A,0,Known Alarm,imu,total,ss_skewness_60,1.7996951565146457
SS21A,0,Known Alarm,imu,total,ss_std,671.0848653741477
SS21A,0,Known Alarm,imu,total,ss_std_60,693.2472556325581
SS21A,0,Known Alarm,selfreport,last_30min,ss_max,794.140625
SS21A,0,Known Alarm,selfreport,last_30min,ss_max_60,794.140625
SS21A,0,Known Alarm,selfreport,last_30min,ss_max_position,0.5439265622148926
SS21A,0,Known Alarm,selfreport,last_30min,ss_mean,432.32421850000003
SS21A,0,Known Alarm,selfreport,last_30min,ss_mean_60,574.2578123333334
SS21A,0,Known Alarm,selfreport,last_30min,ss_median,464.31640600000003
SS21A,0,Known Alarm,selfreport,last_30min,ss_median_60,505.703125
SS21A,0,Known Alarm,selfreport,last_30min,ss_number,4.0
SS21A,0,Known Alarm,selfreport,last_30min,ss_number_60,3.0
SS21A,0,Known Alarm,selfreport,last_30min,ss_skewness,-0.32882637742119203
SS21A,0,Known Alarm,selfreport,last_30min,ss_skewness_60,0.5663071514105087
SS21A,0,Known Alarm,selfreport,last_30min,ss_std,325.4177513493613
SS21A,0,Known Alarm,selfreport,last_30min,ss_std_60,194.86969746278737
SS21A,0,Known Alarm,selfreport,last_hour,ss_max,794.648437
SS21A,0,Known Alarm,selfreport,last_hour,ss_max_60,794.648437
SS21A,0,Known Alarm,selfreport,last_hour,ss_max_position,0.7718770939310275
SS21A,0,Known Alarm,selfreport,last_hour,ss_mean,349.4999999
SS21A,0,Known Alarm,selfreport,last_hour,ss_mean_60,435.49804674999996
SS21A,0,Known Alarm,selfreport,last_hour,ss_median,279.21875
SS21A,0,Known Alarm,selfreport,last_hour,ss_median_60,449.3359375
SS21A,0,Known Alarm,selfreport,last_hour,ss_number,10.0
SS21A,0,Known Alarm,selfreport,last_hour,ss_number_60,8.0
SS21A,0,Known Alarm,selfreport,last_hour,ss_skewness,0.27509671529546537
SS21A,0,Known Alarm,selfreport,last_hour,ss_skewness_60,-0.0402368815724107
SS21A,0,Known Alarm,selfreport,last_hour,ss_std,318.32947080809635
SS21A,0,Known Alarm,selfreport,last_hour,ss_std_60,296.69026408914397
SS21A,0,Known Alarm,selfreport,total,ss_max,2732.460938
SS21A,0,Known Alarm,selfreport,total,ss_max_60,2732.460938
SS21A,0,Known Alarm,selfreport,total,ss_max_position,0.7351994561506402
SS21A,0,Known Alarm,selfreport,total,ss_mean,520.2336897192982
SS21A,0,Known Alarm,selfreport,total,ss_mean_60,655.4513889111112
SS21A,0,Known Alarm,selfreport,total,ss_median,248.242188
SS21A,0,Known Alarm,selfreport,total,ss_median_60,422.421875
SS21A,0,Known Alarm,selfreport,total,ss_number,57.0
SS21A,0,Known Alarm,selfreport,total,ss_number_60,45.0
SS21A,0,Known Alarm,selfreport,total,ss_skewness,1.9914665755863294
SS21A,0,Known Alarm,selfreport,total,ss_skewness_60,1.7901056096453338
SS21A,0,Known Alarm,selfreport,total,ss_std,669.4082128541329
SS21A,0,Known Alarm,selfreport,total,ss_std_60,693.8789874850968
SS22K,0,Spontaneous,imu,last_30min,ss_max,1001.328125
SS22K,0,Spontaneous,imu,last_30min,ss_max_60,1001.328125
SS22K,0,Spontaneous,imu,last_30min,ss_max_position,0.0
SS22K,0,Spontaneous,imu,last_30min,ss_mean,354.984375
SS22K,0,Spontaneous,imu,last_30min,ss_mean_60,440.83007825000004
SS22K,0,Spontaneous,imu,last_30min,ss_median,118.75
SS22K,0,Spontaneous,imu,last_30min,ss_median_60,329.2382815
SS22K,0,Spontaneous,imu,last_30min,ss_number,5.0
SS22K,0,Spontaneous,imu,last_30min,ss_number_60,4.0
SS22K,0,Spontaneous,imu,last_30min,ss_skewness,0.8086177431618398
SS22K,0,Spontaneous,imu,last_30min,ss_skewness_60,0.5283893510911492
SS22K,0,Spontaneous,imu,last_30min,ss_std,414.9833995514417
SS22K,0,Spontaneous,imu,last_30min,ss_std_60,424.8353376244121
SS22K,0,Spontaneous,imu,last_hour,ss_max,1140.976562
SS22K,0,Spontaneous,imu,last_hour,ss_max_60,1140.976562
SS22K,0,Spontaneous,imu,last_hour,ss_max_position,0.4611232128692491
SS22K,0,Spontaneous,imu,last_hour,ss_mean,196.33246527777777
SS22K,0,Spontaneous,imu,last_hour,ss_mean_60,306.50213072727274
SS22K,0,Spontaneous,imu,last_hour,ss_median,90.058594
SS22K,0,Spontaneous,imu,last_hour,ss_median_60,144.140625
SS22K,0,Spontaneous,imu,last_hour,ss_number,18.0
SS22K,0,Spontaneous,imu,last_hour,ss_number_60,11.0
SS22K,0,Spontaneous,imu,last_hour,ss_skewness,2.1949317078416057
SS22K,0,Spontaneous,imu,last_hour,ss_skewness_60,1.5811190426447195
SS22K,0,Spontaneous,imu,last_hour,ss_std,296.6842392665733
SS22K,0,Spontaneous,imu,last_hour,ss_std_60,339.3131603129664
SS22K,0,Spontaneous,imu,total,ss_max,2008.320313
SS22K,0,Spontaneous,imu,total,ss_max_60,2008.320313
SS22K,0,Spontaneous,imu,total,ss_max_position,0.18238820186149948
SS22K,0,Spontaneous,imu,total,ss_mean,303.02706069565215
SS22K,0,Spontaneous,imu,total,ss_mean_60,408.18281254
SS22K,0,Spontaneous,imu,total,ss_median,186.289063
SS22K,0,Spontaneous,imu,total,ss_median_60,288.10546899999997
SS22K,0,Spontaneous,imu,total,ss_number,69.0
SS22K,0,Spontaneous,imu,total,ss_number_60,50.0
SS22K,0,Spontaneous,imu,total,ss_skewness,2.360587641182959
SS22K,0,Spontaneous,imu,total,ss_skewness_60,2.3055687981588373
SS22K,0,Spontaneous,imu,total,ss_std,350.74748719902783
SS22K,0,Spontaneous,imu,total,ss_std_60,360.06472133875593
SV03R,0,Spontaneous,imu,last_30min,ss_max,987.109375
SV03R,0,Spontaneous,imu,last_30min,ss_max_60,987.109375
SV03R,0,Spontaneous,imu,last_30min,ss_max_position,0.0
SV03R,0,Spontaneous,imu,last_30min,ss_mean,891.3867184999999
SV03R,0,Spontaneous,imu,last_30min,ss_mean_60,891.3867184999999
SV03R,0,Spontaneous,imu,last_30min,ss_median,891.3867184999999
SV03R,0,Spontaneous,imu,last_30min,ss_median_60,891.3867184999999
SV03R,0,Spontaneous,imu,last_30min,ss_number,2.0
SV03R,0,Spontaneous,imu,last_30min,ss_number_60,2.0
SV03R,0,Spontaneous,imu,last_30min,ss_skewness,1.791841882503138e-15
SV03R,0,Spontaneous,imu,last_30min,ss_skewness_60,1.791841882503138e-15
SV03R,0,Spontaneous,imu,last_30min,ss_std,135.37227904868115
SV03R,0,Spontaneous,imu,last_30min,ss_std_60,135.37227904868115
SV03R,0,Spontaneous,imu,last_hour,ss_max,1331.914063
SV03R,0,Spontaneous,imu,last_hour,ss_max_60,1331.914063
SV03R,0,Spontaneous,imu,last_hour,ss_max_position,0.40427627021049406
SV03R,0,Spontaneous,imu,last_hour,ss_mean,587.7994795
SV03R,0,Spontaneous,imu,last_hour,ss_mean_60,587.7994795
SV03R,0,Spontaneous,imu,last_hour,ss_median,503.92578149999997
SV03R,0,Spontaneous,imu,last_hour,ss_median_60,503.92578149999997
SV03R,0,Spontaneous,imu,last_hour,ss_number,6.0
SV03R,0,Spontaneous,imu,last_hour,ss_number_60,6.0
SV03R,0,Spontaneous,imu,last_hour,ss_skewness,0.7721493759145204
SV03R,0,Spontaneous,imu,last_hour,ss_skewness_60,0.7721493759145204
SV03R,0,Spontaneous,imu,last_hour,ss_std,434.6585095009902
SV03R,0,Spontaneous,imu,last_hour,ss_std_60,434.6585095009902
SV03R,0,Spontaneous,imu,total,ss_max,2772.070313
SV03R,0,Spontaneous,imu,total,ss_max_60,2772.070313
SV03R,0,Spontaneous,imu,total,ss_max_position,0.2691942359578957
SV03R,0,Spontaneous,imu,total,ss_mean,444.6821071492538
SV03R,0,Spontaneous,imu,total,ss_mean_60,626.086893425532
SV03R,0,Spontaneous,imu,total,ss_median,216.757813
SV03R,0,Spontaneous,imu,total,ss_median_60,456.445312
SV03R,0,Spontaneous,imu,total,ss_number,67.0
SV03R,0,Spontaneous,imu,total,ss_number_60,47.0
SV03R,0,Spontaneous,imu,total,ss_skewness,1.9702988284740734
SV03R,0,Spontaneous,imu,total,ss_skewness_60,1.6983235016556866
SV03R,0,Spontaneous,imu,total,ss_std,573.0361269579411
SV03R,0,Spontaneous,imu,total,ss_std_60,598.6974819031585
SV03R,0,Spontaneous,selfreport,last_30min,ss_max,890.625
SV03R,0,Spontaneous,selfreport,last_30min,ss_max_60,890.625
SV03R,0,Spontaneous,selfreport,last_30min,ss_max_position,0.49568411297520176
SV03R,0,Spontaneous,selfreport,last_30min,ss_mean,883.0078125
SV03R,0,Spontaneous,selfreport,last_30min,ss_mean_60,883.0078125
SV03R,0,Spontaneous,selfreport,last_30min,ss_median,883.0078125
SV03R,0,Spontaneous,selfreport,last_30min,ss_median_60,883.0078125
SV03R,0,Spontaneous,selfreport,last_30min,ss_number,2.0
SV03R,0,Spontaneous,selfreport,last_30min,ss_number_60,2.0
SV03R,0,Spontaneous,selfreport,last_30min,ss_skewness,0.0
SV03R,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
SV03R,0,Spontaneous,selfreport,last_30min,ss_std,10.77232986963881
SV03R,0,Spontaneous,selfreport,last_30min,ss_std_60,10.77232986963881
SV03R,0,Spontaneous,selfreport,last_hour,ss_max,1331.914062
SV03R,0,Spontaneous,selfreport,last_hour,ss_max_60,1331.914062
SV03R,0,Spontaneous,selfreport,last_hour,ss_max_position,0.3731021406506676
SV03R,0,Spontaneous,selfreport,last_hour,ss_mean,585.0065103333333
SV03R,0,Spontaneous,selfreport,last_hour,ss_mean_60,585.0065103333333
SV03R,0,Spontaneous,selfreport,last_hour,ss_median,448.0664065
SV03R,0,Spontaneous,selfreport,last_hour,ss_median_60,448.0664065
SV03R,0,Spontaneous,selfreport,last_hour,ss_number,6.0
SV03R,0,Spontaneous,selfreport,last_hour,ss_number_60,6.0
SV03R,0,Spontaneous,selfreport,last_hour,ss_skewness,0.6758749110419637
SV03R,0,Spontaneous,selfreport,last_hour,ss_skewness_60,0.6758749110419637
SV03R,0,Spontaneous,selfreport,last_hour,ss_std,457.9107718503807
SV03R,0,Spontaneous,selfreport,last_hour,ss_std_60,457.9107718503807
SV03R,0,Spontaneous,selfreport,total,ss_max,2772.070312
SV03R,0,Spontaneous,selfreport,total,ss_max_60,2772.070312
SV03R,0,Spontaneous,selfreport,total,ss_max_position,0.2566822916666667
SV03R,0,Spontaneous,selfreport,total,ss_mean,459.86511225
SV03R,0,Spontaneous,selfreport,total,ss_mean_60,632.7887227826087
SV03R,0,Spontaneous,selfreport,total,ss_median,228.4375
SV03R,0,Spontaneous,selfreport,total,ss_median_60,465.585937
SV03R,0,Spontaneous,selfreport,total,ss_number,64.0
SV03R,0,Spontaneous,selfreport,total,ss_number_60,46.0
SV03R,0,Spontaneous,selfreport,total,ss_skewness,1.8936198977103413
SV03R,0,Spontaneous,selfreport,total,ss_skewness_60,1.659791339411346
SV03R,0,Spontaneous,selfreport,total,ss_std,574.4085469306403
SV03R,0,Spontaneous,selfreport,total,ss_std_60,594.2959714553323
SV03R,1,Spontaneous,imu,last_30min,ss_max,596.601563
SV03R,1,Spontaneous,imu,last_30min,ss_max_60,596.601563
SV03R,1,Spontaneous,imu,last_30min,ss_max_position,0.2502400726914166
SV03R,1,Spontaneous,imu,last_30min,ss_mean,351.93750020000004
SV03R,1,Spontaneous,imu,last_30min,ss_mean_60,431.435547
SV03R,1,Spontaneous,imu,last_30min,ss_median,399.570312
SV03R,1,Spontaneous,imu,last_30min,ss_median_60,409.98046850000003
SV03R,1,Spontaneous,imu,last_30min,ss_number,5.0
SV03R,1,Spontaneous,imu,last_30min,ss_number_60,4.0
SV03R,1,Spontaneous,imu,last_30min,ss_skewness,-0.5485376717325704
SV03R,1,Spontaneous,imu,last_30min,ss_skewness_60,0.5857560234888978
SV03R,1,Spontaneous,imu,last_30min,ss_std,206.01121347212586
SV03R,1,Spontaneous,imu,last_30min,ss_std_60,120.22713421510618
SV03R,1,Spontaneous,imu,last_hour,ss_max,1043.476562
SV03R,1,Spontaneous,imu,last_hour,ss_max_60,1043.476562
SV03R,1,Spontaneous,imu,last_hour,ss_max_position,0.3210512181628324
SV03R,1,Spontaneous,imu,last_hour,ss_mean,250.41852664285713
SV03R,1,Spontaneous,imu,last_hour,ss_mean_60,375.7595483333333
SV03R,1,Spontaneous,imu,last_hour,ss_median,127.128906
SV03R,1,Spontaneous,imu,last_hour,ss_median_60,313.242187
SV03R,1,Spontaneous,imu,last_hour,ss_number,14.0
SV03R,1,Spontaneous,imu,last_hour,ss_number_60,9.0
SV03R,1,Spontaneous,imu,last_hour,ss_skewness,1.4752792375197437
SV03R,1,Spontaneous,imu,last_hour,ss_skewness_60,1.1383830701584603
SV03R,1,Spontaneous,imu,last_hour,ss_std,295.30813665394226
SV03R,1,Spontaneous,imu,last_hour,ss_std_60,303.38051195278393
SV03R,1,Spontaneous,imu,total,ss_max,2482.617187
SV03R,1,Spontaneous,imu,total,ss_max_60,2482.617187
SV03R,1,Spontaneous,imu,total,ss_max_position,0.28254464676991375
SV03R,1,Spontaneous,imu,total,ss_mean,353.50191889473683
SV03R,1,Spontaneous,imu,total,ss_mean_60,674.5070042758621
SV03R,1,Spontaneous,imu,total,ss_median,62.382812
SV03R,1,Spontaneous,imu,total,ss_median_60,521.445313
SV03R,1,Spontaneous,imu,total,ss_number,57.0
SV03R,1,Spontaneous,imu,total,ss_number_60,29.0
SV03R,1,Spontaneous,imu,total,ss_skewness,2.384556373188387
SV03R,1,Spontaneous,imu,total,ss_skewness_60,1.638922662471134
SV03R,1,Spontaneous,imu,total,ss_std,573.4091209773428
SV03R,1,Spontaneous,imu,total,ss_std_60,663.3885089074729
SV03R,1,Spontaneous,selfreport,last_30min,ss_max,596.601562
SV03R,1,Spontaneous,selfreport,last_30min,ss_max_60,596.601562
SV03R,1,Spontaneous,selfreport,last_30min,ss_max_position,0.09958821415495069
SV03R,1,Spontaneous,selfreport,last_30min,ss_mean,208.06152325
SV03R,1,Spontaneous,selfreport,last_30min,ss_mean_60,399.189453
SV03R,1,Spontaneous,selfreport,last_30min,ss_median,81.4257815
SV03R,1,Spontaneous,selfreport,last_30min,ss_median_60,435.87890600000003
SV03R,1,Spontaneous,selfreport,last_30min,ss_number,8.0
SV03R,1,Spontaneous,selfreport,last_30min,ss_number_60,4.0
SV03R,1,Spontaneous,selfreport,last_30min,ss_skewness,0.5849812724864196
SV03R,1,Spontaneous,selfreport,last_30min,ss_skewness_60,-0.6122301826911581
SV03R,1,Spontaneous,selfreport,last_30min,ss_std,241.47637156956458
SV03R,1,Spontaneous,selfreport,last_30min,ss_std_60,196.18980622865058
SV03R,1,Spontaneous,selfreport,last_hour,ss_max,1043.984375
SV03R,1,Spontaneous,selfreport,last_hour,ss_max_60,1043.984375
SV03R,1,Spontaneous,selfreport,last_hour,ss_max_position,0.24572549291928844
SV03R,1,Spontaneous,selfreport,last_hour,ss_mean,200.5078127647059
SV03R,1,Spontaneous,selfreport,last_hour,ss_mean_60,361.31510444444444
SV03R,1,Spontaneous,selfreport,last_hour,ss_median,60.351563
SV03R,1,Spontaneous,selfreport,last_hour,ss_median_60,313.242188
SV03R,1,Spontaneous,selfreport,last_hour,ss_number,17.0
SV03R,1,Spontaneous,selfreport,last_hour,ss_number_60,9.0
SV03R,1,Spontaneous,selfreport,last_hour,ss_skewness,1.763940312973327
SV03R,1,Spontaneous,selfreport,last_hour,ss_skewness_60,1.069788720300652
SV03R,1,Spontaneous,selfreport,last_hour,ss_std,285.26872843407244
SV03R,1,Spontaneous,selfreport,last_hour,ss_std_60,317.3444194479081
SV03R,1,Spontaneous,selfreport,total,ss_max,2483.125
SV03R,1,Spontaneous,selfreport,total,ss_max_60,2483.125
SV03R,1,Spontaneous,selfreport,total,ss_max_position,0.2736218990847784
SV03R,1,Spontaneous,selfreport,total,ss_mean,336.24609369999996
SV03R,1,Spontaneous,selfreport,total,ss_mean_60,653.7473957666666
SV03R,1,Spontaneous,selfreport,total,ss_median,55.78125
SV03R,1,Spontaneous,selfreport,total,ss_median_60,462.03125
SV03R,1,Spontaneous,selfreport,total,ss_number,60.0
SV03R,1,Spontaneous,selfreport,total,ss_number_60,30.0
SV03R,1,Spontaneous,selfreport,total,ss_skewness,2.4710271567399342
SV03R,1,Spontaneous,selfreport,total,ss_skewness_60,1.6756457659245447
SV03R,1,Spontaneous,selfreport,total,ss_std,562.9603511993969
SV03R,1,Spontaneous,selfreport,total,ss_std_60,660.3130031789491
TM01F,0,Spontaneous,imu,last_30min,ss_max,646.367187
TM01F,0,Spontaneous,imu,last_30min,ss_max_60,646.367187
TM01F,0,Spontaneous,imu,last_30min,ss_max_position,0.2959434460487504
TM01F,0,Spontaneous,imu,last_30min,ss_mean,175.47265620000002
TM01F,0,Spontaneous,imu,last_30min,ss_mean_60,246.42857142857142
TM01F,0,Spontaneous,imu,last_30min,ss_median,96.9140625
TM01F,0,Spontaneous,imu,last_30min,ss_median_60,165.976563
TM01F,0,Spontaneous,imu,last_30min,ss_number,10.0
TM01F,0,Spontaneous,imu,last_30min,ss_number_60,7.0
TM01F,0,Spontaneous,imu,last_30min,ss_skewness,1.352195091367195
TM01F,0,Spontaneous,imu,last_30min,ss_skewness_60,1.0292859907168004
TM01F,0,Spontaneous,imu,last_30min,ss_std,212.5437879616392
TM01F,0,Spontaneous,imu,last_30min,ss_std_60,219.48955248206664
TM01F,0,Spontaneous,imu,last_hour,ss_max,1005.390625
TM01F,0,Spontaneous,imu,last_hour,ss_max_60,1005.390625
TM01F,0,Spontaneous,imu,last_hour,ss_max_position,0.0
TM01F,0,Spontaneous,imu,last_hour,ss_mean,272.46093738461536
TM01F,0,Spontaneous,imu,last_hour,ss_mean_60,389.24479155555554
TM01F,0,Spontaneous,imu,last_hour,ss_median,99.960937
TM01F,0,Spontaneous,imu,last_hour,ss_median_60,191.367187
TM01F,0,Spontaneous,imu,last_hour,ss_number,13.0
TM01F,0,Spontaneous,imu,last_hour,ss_number_60,9.0
TM01F,0,Spontaneous,imu,last_hour,ss_skewness,1.044177269346839
TM01F,0,Spontaneous,imu,last_hour,ss_skewness_60,0.599552708643401
TM01F,0,Spontaneous,imu,last_hour,ss_std,329.9717527572209
TM01F,0,Spontaneous,imu,last_hour,ss_std_60,336.825087413287
TM01F,0,Spontaneous,imu,total,ss_max,6899.570312
TM01F,0,Spontaneous,imu,total,ss_max_60,6899.570312
TM01F,0,Spontaneous,imu,total,ss_max_position,0.0
TM01F,0,Spontaneous,imu,total,ss_mean,447.77187498
TM01F,0,Spontaneous,imu,total,ss_mean_60,782.3339843928571
TM01F,0,Spontaneous,imu,total,ss_median,98.9453125
TM01F,0,Spontaneous,imu,total,ss_median_60,445.7812495
TM01F,0,Spontaneous,imu,total,ss_number,50.0
TM01F,0,Spontaneous,imu,total,ss_number_60,28.0
TM01F,0,Spontaneous,imu,total,ss_skewness,4.714552937809669
TM01F,0,Spontaneous,imu,total,ss_skewness_60,3.571286123241552
TM01F,0,Spontaneous,imu,total,ss_std,1075.8127013503656
TM01F,0,Spontaneous,imu,total,ss_std_60,1355.1417995075833
TM01F,0,Spontaneous,selfreport,last_30min,ss_max,646.367188
TM01F,0,Spontaneous,selfreport,last_30min,ss_max_60,646.367188
TM01F,0,Spontaneous,selfreport,last_30min,ss_max_position,0.3154096972087185
TM01F,0,Spontaneous,selfreport,last_30min,ss_mean,195.31684022222223
TM01F,0,Spontaneous,selfreport,last_30min,ss_mean_60,247.8069195714286
TM01F,0,Spontaneous,selfreport,last_30min,ss_median,99.960937
TM01F,0,Spontaneous,selfreport,last_30min,ss_median_60,165.46875
TM01F,0,Spontaneous,selfreport,last_30min,ss_number,9.0
TM01F,0,Spontaneous,selfreport,last_30min,ss_number_60,7.0
TM01F,0,Spontaneous,selfreport,last_30min,ss_skewness,1.225272471274429
TM01F,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.9935929118675395
TM01F,0,Spontaneous,selfreport,last_30min,ss_std,222.25381294224158
TM01F,0,Spontaneous,selfreport,last_30min,ss_std_60,226.70087552571917
TM01F,0,Spontaneous,selfreport,last_hour,ss_max,1040.429688
TM01F,0,Spontaneous,selfreport,last_hour,ss_max_60,1040.429688
TM01F,0,Spontaneous,selfreport,last_hour,ss_max_position,0.0
TM01F,0,Spontaneous,selfreport,last_hour,ss_mean,295.3841146666667
TM01F,0,Spontaneous,selfreport,last_hour,ss_mean_60,390.26041677777783
TM01F,0,Spontaneous,selfreport,last_hour,ss_median,132.714844
TM01F,0,Spontaneous,selfreport,last_hour,ss_median_60,166.484375
TM01F,0,Spontaneous,selfreport,last_hour,ss_number,12.0
TM01F,0,Spontaneous,selfreport,last_hour,ss_number_60,9.0
TM01F,0,Spontaneous,selfreport,last_hour,ss_skewness,0.9991497665824357
TM01F,0,Spontaneous,selfreport,last_hour,ss_skewness_60,0.6621523449552091
TM01F,0,Spontaneous,selfreport,last_hour,ss_std,342.06288067597177
TM01F,0,Spontaneous,selfreport,last_hour,ss_std_60,346.94976778329334
TM01F,0,Spontaneous,selfreport,total,ss_max,7135.195313
TM01F,0,Spontaneous,selfreport,total,ss_max_60,7135.195313
TM01F,0,Spontaneous,selfreport,total,ss_max_position,0.08965308777777778
TM01F,0,Spontaneous,selfreport,total,ss_mean,238.89744179411764
TM01F,0,Spontaneous,selfreport,total,ss_mean_60,619.6727195945946
TM01F,0,Spontaneous,selfreport,total,ss_median,39.277344
TM01F,0,Spontaneous,selfreport,total,ss_median_60,165.976563
TM01F,0,Spontaneous,selfreport,total,ss_number,102.0
TM01F,0,Spontaneous,selfreport,total,ss_number_60,37.0
TM01F,0,Spontaneous,selfreport,total,ss_skewness,6.906293605149832
TM01F,0,Spontaneous,selfreport,total,ss_skewness_60,4.18613010221864
TM01F,0,Spontaneous,selfreport,total,ss_std,798.0148425006546
TM01F,0,Spontaneous,selfreport,total,ss_std_60,1245.9657160746394
TM01F,1,Spontaneous,imu,last_30min,ss_max,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_max_60,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_max_position,0.0
TM01F,1,Spontaneous,imu,last_30min,ss_mean,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_mean_60,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_median,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_median_60,1799.609375
TM01F,1,Spontaneous,imu,last_30min,ss_number,1.0
TM01F,1,Spontaneous,imu,last_30min,ss_number_60,1.0
TM01F,1,Spontaneous,imu,last_30min,ss_skewness,0.0
TM01F,1,Spontaneous,imu,last_30min,ss_skewness_60,0.0
